BorrowerAPR,CreditScoreRangeUpper,CurrentCreditLines,TotalInquiries,BankcardUtilization,DebtToIncomeRatio
.238720,699,9,5.000000,.660000,.220000
.171510,719,12,6.000000,.390000,.250000
.295100,679,8,1.000000,.830000,.350000
.067160,779,7,2.000000,.140000,.080000
.179690,719,10,1.000000,.180000,.410000
.265280,659,11,5.000000,.980000,
.185550,679,21,4.000000,.850000,.360000
.171510,699,11,9.000000,.410000,.260000
.253710,679,8,9.000000,.070000,.190000
.272850,659,5,11.000000,.780000,.080000
.313680,679,4,6.000000,.640000,.170000
.260470,699,10,6.000000,.850000,.400000
.230520,679,12,2.000000,.990000,.400000
.245630,739,16,3.000000,.620000,.430000
.311590,659,7,4.000000,.170000,.140000
.215760,679,4,11.000000,.990000,.190000
.226930,699,10,3.000000,.840000,.180000
.254940,739,17,6.000000,.780000,
.193640,779,13,1.000000,.860000,
.180200,719,13,2.000000,.590000,.310000
.136970,799,12,6.000000,.700000,.080000
.068880,779,12,3.000000,.550000,.170000
.171510,699,12,7.000000,.810000,.080000
.153240,779,22,7.000000,.120000,.330000
.352440,639,23,5.000000,.770000,.760000
.090300,799,10,5.000000,.070000,.270000
.242820,699,7,2.000000,.950000,.150000
.138360,719,12,7.000000,.660000,.080000
.348870,699,6,11.000000,.540000,
.265280,719,12,2.000000,.360000,.440000
.295670,659,8,7.000000,.430000,.200000
.233180,699,10,2.000000,.780000,.320000
.228720,659,3,2.000000,.770000,.080000
.198590,679,11,1.000000,.630000,
.232670,679,10,3.000000,.770000,.380000
.239900,679,12,7.000000,.800000,.170000
.200510,699,7,1.000000,.950000,
.202000,679,5,2.000000,.540000,.170000
.289740,659,12,1.000000,.930000,.140000
.161470,779,6,11.000000,.370000,.080000
.353560,679,13,1.000000,.730000,1.250000
.292540,619,7,1.000000,1.070000,.140000
.117660,819,12,2.000000,.140000,.170000
.242820,679,11,4.000000,.820000,.250000
.158330,739,5,1.000000,.710000,.160000
.200530,739,10,2.000000,.540000,.100000
.115630,739,22,6.000000,.370000,.260000
.210250,679,6,1.000000,.000000,.120000
.253190,679,20,14.000000,.960000,.400000
.160050,759,6,1.000000,.230000,.180000
.253710,719,15,.000000,.840000,.560000
.257810,679,8,3.000000,.760000,.320000
.274670,679,1,2.000000,.060000,
.198590,699,16,4.000000,.480000,.320000
.156290,759,2,3.000000,.290000,.050000
.132270,839,14,4.000000,.060000,
.268870,719,19,3.000000,.940000,.910000
.267970,659,14,1.000000,.980000,.260000
.191440,719,11,1.000000,.680000,.250000
.202550,679,6,5.000000,.200000,
.176110,699,11,11.000000,.880000,.230000
.126140,759,7,.000000,.370000,.280000
.285440,659,6,2.000000,.000000,.270000
.227120,719,7,.000000,.830000,.410000
.240110,739,10,3.000000,.710000,.450000
.136970,719,9,20.000000,.730000,.140000
.212900,679,9,.000000,.950000,.240000
.225050,679,21,4.000000,.950000,.480000
.167700,699,7,4.000000,.340000,.240000
.178390,699,11,.000000,.640000,.320000
.133010,759,7,4.000000,.740000,.310000
.330510,679,14,8.000000,.420000,.170000
.193640,739,11,1.000000,.740000,
.299980,659,12,2.000000,.680000,.250000
.074390,779,10,11.000000,.660000,.220000
.083410,839,9,2.000000,.060000,.130000
.127820,799,8,3.000000,.390000,.310000
.245890,739,16,1.000000,.530000,
.210250,719,12,6.000000,.520000,.240000
.248820,679,14,17.000000,.570000,.220000
.204620,739,11,5.000000,.820000,.110000
.233180,699,16,9.000000,.660000,.230000
.126910,779,17,4.000000,.530000,.190000
.228470,759,13,.000000,.370000,.430000
.218320,679,13,18.000000,.990000,.160000
.112960,759,3,1.000000,.460000,.080000
.295100,739,5,2.000000,.720000,
.088290,859,18,4.000000,.060000,.110000
.171920,759,11,1.000000,.370000,
.170900,679,8,4.000000,.310000,.080000
.311960,699,17,6.000000,.530000,.460000
.193230,679,10,9.000000,.030000,.150000
.188370,659,9,4.000000,.790000,.140000
.215660,699,14,3.000000,.990000,.300000
.250800,719,9,5.000000,.060000,.140000
.177540,739,9,3.000000,.110000,
.254860,759,8,17.000000,.820000,.330000
.200530,699,5,3.000000,.820000,
.124000,699,5,.000000,.890000,.150000
.266810,639,13,5.000000,.110000,.210000
.247640,759,28,2.000000,.530000,.460000
.357970,679,8,8.000000,.410000,.160000
.312930,679,7,1.000000,.710000,.500000
.182140,719,10,2.000000,.490000,.310000
.247580,779,11,.000000,.150000,.250000
.231210,719,11,1.000000,.930000,.240000
.191440,679,8,3.000000,.900000,.340000
.374530,759,9,6.000000,.990000,.780000
.158330,739,7,13.000000,.050000,.240000
.183160,679,4,9.000000,.490000,.130000
.158330,739,12,4.000000,.710000,.410000
.273050,699,9,2.000000,.410000,.580000
.147140,699,6,8.000000,.250000,.410000
.213450,699,8,2.000000,.900000,.450000
.237180,679,7,4.000000,.000000,.160000
.352850,699,3,4.000000,.000000,.200000
.353560,739,18,3.000000,.900000,.990000
.189900,699,15,3.000000,.970000,.300000
.117660,759,12,3.000000,.670000,.150000
.297400,659,8,.000000,.860000,.170000
.143480,759,15,3.000000,.310000,.290000
.305320,679,15,5.000000,.520000,.190000
.324460,679,15,7.000000,.960000,.350000
.147680,799,13,4.000000,.260000,.220000
.195010,679,8,2.000000,.680000,
.176490,719,7,2.000000,1.000000,.250000
.413550,639,11,12.000000,.680000,.290000
.289740,739,17,2.000000,.740000,.250000
.357970,679,9,3.000000,.830000,.250000
.352440,659,5,1.000000,1.000000,
.205240,719,9,10.000000,.380000,.060000
.073390,739,8,6.000000,.530000,.140000
.287800,739,14,5.000000,.480000,.260000
.226930,739,12,4.000000,.270000,.230000
.211150,699,18,9.000000,.340000,.340000
.185260,719,9,4.000000,.980000,.120000
.263330,679,14,10.000000,.750000,.410000
.206260,679,12,9.000000,.790000,.440000
.204600,699,13,11.000000,.670000,.240000
.209310,679,13,6.000000,.950000,.200000
.323330,659,1,1.000000,.260000,.090000
.123090,779,8,3.000000,.140000,.070000
.117240,739,12,7.000000,.290000,
.153240,819,10,7.000000,.330000,.220000
.109930,739,3,5.000000,.850000,.080000
.357970,719,0,5.000000,.000000,.070000
.346210,639,8,4.000000,.740000,.090000
.357970,739,16,11.000000,.420000,.150000
.281600,639,3,5.000000,.910000,.130000
.170900,679,10,2.000000,.530000,.090000
.357970,719,6,.000000,.000000,.220000
.308990,679,11,4.000000,.890000,.180000
.192360,759,11,2.000000,.410000,.200000
.205930,739,5,1.000000,.190000,.110000
.112960,779,12,3.000000,.490000,
.295880,679,11,3.000000,.270000,.750000
.079220,759,9,.000000,.300000,.150000
.204620,719,9,4.000000,.980000,
.356430,679,4,.000000,.680000,
.357970,679,1,2.000000,.000000,.030000
.356430,699,9,7.000000,1.120000,.080000
.153240,699,13,1.000000,.940000,.210000
.247580,699,10,1.000000,.770000,
.289300,659,10,10.000000,.200000,.210000
.356430,679,2,7.000000,.000000,.150000
.353560,679,14,4.000000,.960000,.520000
.308990,659,5,1.000000,.920000,.280000
.246140,719,12,10.000000,.740000,.440000
.302850,719,12,1.000000,.780000,.400000
.136360,799,5,3.000000,.110000,.070000
.093670,779,18,5.000000,.260000,.200000
.242520,779,6,3.000000,.050000,.350000
.310320,659,1,2.000000,.000000,.080000
.226930,759,9,.000000,.660000,.440000
.108780,779,17,9.000000,.020000,.120000
.238470,719,17,2.000000,.420000,.330000
.186330,739,16,2.000000,.720000,.400000
.175220,759,10,1.000000,.450000,.410000
.181730,719,7,1.000000,.170000,.080000
.242460,739,15,6.000000,.870000,.280000
.169170,719,11,1.000000,.680000,.130000
.154250,739,11,1.000000,.870000,.310000
.253590,799,6,4.000000,.430000,.200000
.357970,699,10,4.000000,.850000,
.228720,679,1,5.000000,.210000,.090000
.250130,699,11,5.000000,.670000,.330000
.357970,699,13,3.000000,.920000,.260000
.147140,719,15,1.000000,.820000,.260000
.294860,739,6,.000000,.640000,.470000
.170610,679,8,.000000,.840000,.110000
.305320,719,8,2.000000,.950000,.140000
.252590,739,9,8.000000,.860000,.100000
.239390,679,5,3.000000,.670000,.110000
.236560,739,8,6.000000,.190000,.140000
.191440,719,5,.000000,.950000,.160000
.291110,739,6,1.000000,.650000,.260000
.206260,679,6,3.000000,.940000,.150000
.324460,679,14,10.000000,.850000,.430000
.302850,739,3,.000000,.120000,
.357970,779,9,1.000000,.940000,.400000
.325760,699,7,2.000000,.980000,.380000
.318480,659,4,1.000000,.970000,.200000
.143480,719,5,1.000000,.370000,.190000
.181970,719,15,7.000000,.630000,.260000
.169690,739,9,3.000000,.960000,.310000
.353560,699,6,.000000,.950000,.510000
.210250,679,5,5.000000,.720000,.060000
.234380,679,17,5.000000,.940000,.120000
.195400,679,11,2.000000,.750000,.140000
.185550,719,12,5.000000,.710000,.270000
.339730,639,6,3.000000,.000000,.290000
.199880,699,16,3.000000,.190000,.210000
.226930,719,13,4.000000,.950000,.320000
.351320,699,9,5.000000,.710000,.340000
.261490,699,7,4.000000,.950000,
.088290,819,4,1.000000,.040000,.170000
.158330,739,5,3.000000,.240000,.430000
.274620,719,19,4.000000,.620000,.540000
.357970,719,2,.000000,.000000,.050000
.074390,819,5,1.000000,.020000,.090000
.200530,799,10,3.000000,.180000,.220000
.362800,679,11,7.000000,.380000,.350000
.153240,799,11,4.000000,.250000,
.246590,719,2,.000000,.540000,
.127820,779,12,4.000000,.320000,.180000
.187250,719,10,9.000000,.650000,
.280320,659,11,6.000000,.430000,.120000
.125280,699,24,7.000000,.670000,.130000
.121170,799,7,.000000,.550000,.380000
.090650,799,7,2.000000,.310000,.110000
.325380,699,14,9.000000,.930000,.210000
.215660,739,11,3.000000,.530000,.240000
.236820,699,14,7.000000,.380000,.090000
.352440,659,5,11.000000,.790000,.170000
.068280,839,10,2.000000,.150000,.040000
.170900,739,10,7.000000,.770000,.300000
.308990,659,7,2.000000,.050000,.620000
.181970,699,11,4.000000,.900000,.270000
.156290,799,10,7.000000,.440000,.250000
.228720,679,7,4.000000,.470000,.220000
.083250,839,12,1.000000,.300000,.150000
.391530,639,9,5.000000,.720000,.340000
.252590,679,1,4.000000,.650000,.220000
.348870,639,9,11.000000,.830000,.330000
.211150,679,8,4.000000,.930000,.140000
.090300,719,13,1.000000,.710000,.150000
.308990,679,13,3.000000,.270000,.410000
.100380,779,13,2.000000,.600000,.280000
.213420,719,16,5.000000,.980000,.250000
.189900,679,18,1.000000,.370000,.440000
.242460,699,4,2.000000,.950000,.020000
.125110,739,5,2.000000,.640000,.050000
.274620,779,8,5.000000,.600000,.320000
.186330,739,12,1.000000,.650000,.470000
.245890,679,6,2.000000,.760000,
.275540,739,3,.000000,.380000,.260000
.294950,679,22,6.000000,.780000,.510000
.179690,699,12,9.000000,.890000,
.234380,659,8,15.000000,.940000,.080000
.330970,719,7,4.000000,.120000,.390000
.088290,819,14,.000000,.480000,.140000
.265280,719,7,1.000000,.610000,.210000
.193230,739,9,3.000000,.880000,.320000
.271190,819,7,7.000000,.080000,.280000
.357970,699,13,6.000000,.940000,.280000
.162940,719,6,5.000000,.500000,.220000
.126910,779,25,8.000000,.030000,.250000
.207050,739,9,10.000000,.380000,.210000
.233180,759,4,1.000000,.080000,.140000
.227090,699,12,1.000000,.840000,.350000
.090300,799,13,9.000000,.270000,.180000
.312930,639,14,3.000000,.970000,.470000
.253590,719,10,.000000,.660000,.330000
.348870,619,9,9.000000,.980000,.430000
.158330,759,10,3.000000,.820000,
.350900,719,16,10.000000,.250000,.290000
.211560,759,8,3.000000,.820000,.140000
.232770,699,12,7.000000,.750000,.300000
.353560,639,20,8.000000,1.000000,1.690000
.301310,679,7,5.000000,.530000,.290000
.303370,679,11,11.000000,.430000,.240000
.293710,719,7,5.000000,.920000,
.357970,739,7,5.000000,.220000,.330000
.212900,679,14,.000000,.900000,.320000
.142060,719,12,2.000000,.760000,.310000
.192360,739,10,7.000000,.690000,.250000
.301310,659,9,4.000000,.960000,.220000
.261280,659,10,4.000000,.810000,.310000
.357970,619,14,3.000000,.890000,.510000
.211150,719,13,1.000000,.660000,.250000
.380570,659,12,5.000000,.900000,.330000
.079570,739,26,5.000000,.570000,.170000
.181830,719,5,3.000000,.760000,.080000
.200400,739,17,6.000000,.990000,.180000
.281600,639,3,4.000000,.020000,.230000
.216360,659,20,1.000000,.600000,.440000
.340450,759,9,4.000000,.360000,.410000
.162590,739,17,13.000000,.600000,
.294860,719,9,3.000000,.550000,.320000
.274670,719,14,4.000000,.370000,.450000
.180310,759,14,8.000000,.430000,.290000
.287040,639,11,11.000000,.590000,.340000
.147140,719,22,4.000000,.420000,
.205240,659,10,.000000,.520000,.230000
.266810,679,19,6.000000,.530000,.350000
.131890,739,28,17.000000,.230000,.220000
.351320,679,9,1.000000,.940000,.450000
.137990,699,19,8.000000,.740000,.190000
.158440,739,11,1.000000,.700000,.320000
.184080,759,9,2.000000,.120000,.190000
.153240,679,7,4.000000,.500000,.130000
.243020,719,10,4.000000,.560000,.360000
.310320,699,7,3.000000,.960000,.310000
.357970,719,6,5.000000,.520000,.260000
.083250,859,17,3.000000,.040000,.220000
.158440,699,12,1.000000,.200000,.260000
.231210,659,17,7.000000,.000000,.250000
.329890,699,8,1.000000,.470000,.310000
.124000,799,5,3.000000,.410000,.140000
.193640,779,8,5.000000,.470000,.200000
.132270,719,11,3.000000,.570000,.440000
.103750,759,15,2.000000,.310000,.180000
.182750,759,4,7.000000,.180000,.200000
.139720,779,3,.000000,.130000,.170000
.294860,719,11,16.000000,.210000,.080000
.261280,659,6,6.000000,.670000,.120000
.185550,699,11,4.000000,.550000,.120000
.096430,839,18,6.000000,.120000,.180000
.131240,759,14,1.000000,.880000,
.067260,779,13,6.000000,.030000,.260000
.358380,679,6,4.000000,.890000,.320000
.132710,779,6,3.000000,.180000,.110000
.374530,659,2,5.000000,.000000,.070000
.208080,759,8,2.000000,.330000,.230000
.268220,679,7,11.000000,.680000,.370000
.325760,639,6,8.000000,.250000,.340000
.227120,779,9,3.000000,.480000,
.196450,699,12,5.000000,.390000,.160000
.189900,739,11,4.000000,.870000,.340000
.132500,799,10,11.000000,.140000,.250000
.289300,719,9,5.000000,.020000,
.205640,739,7,4.000000,.180000,.190000
.339730,639,11,5.000000,.880000,
.357970,719,5,2.000000,.280000,
.332860,699,22,4.000000,.910000,.470000
.357970,759,19,3.000000,.810000,.580000
.197440,679,18,4.000000,.730000,.200000
.195010,679,16,1.000000,.800000,.240000
.120200,779,12,4.000000,.480000,.240000
.143410,799,18,5.000000,.310000,.160000
.181970,719,8,.000000,.930000,.250000
.199210,719,26,7.000000,.230000,.290000
.317900,639,12,8.000000,.970000,.370000
.171600,739,9,2.000000,.650000,.180000
.353560,679,10,3.000000,.800000,.560000
.166780,699,15,5.000000,.750000,
.218320,679,9,5.000000,.700000,.270000
.125280,799,5,1.000000,.060000,.120000
.353560,679,31,6.000000,.490000,.550000
.305320,759,3,2.000000,.230000,.140000
.234620,759,23,6.000000,.490000,.460000
.252590,699,2,1.000000,.110000,.220000
.346210,679,8,6.000000,.680000,.170000
.136960,779,3,5.000000,.030000,.100000
.235400,739,10,1.000000,.840000,.470000
.195010,719,13,6.000000,.880000,.310000
.090000,779,12,4.000000,.890000,.120000
.161470,779,13,10.000000,.500000,.150000
.164990,799,11,10.000000,.600000,.230000
.324460,659,10,6.000000,.900000,.170000
.357970,679,11,6.000000,.920000,.260000
.233180,659,9,9.000000,.650000,.260000
.356430,659,9,2.000000,.980000,.370000
.332860,619,14,7.000000,.600000,.450000
.374530,719,5,1.000000,.000000,.280000
.253590,679,15,1.000000,.960000,.260000
.189650,719,7,3.000000,.960000,.240000
.083250,799,27,6.000000,.040000,.040000
.285740,659,6,8.000000,.910000,.060000
.274620,679,3,3.000000,.980000,.080000
.324460,659,7,2.000000,.970000,.140000
.209840,699,17,3.000000,.950000,.430000
.196450,739,17,6.000000,.850000,.150000
.357970,739,2,4.000000,.000000,.450000
.181360,739,9,1.000000,.910000,.330000
.182140,739,10,6.000000,.840000,.210000
.357970,679,4,5.000000,.980000,.220000
.295370,679,3,5.000000,.000000,.030000
.274670,719,7,4.000000,.820000,.220000
.183160,739,18,14.000000,.100000,.180000
.346210,639,5,2.000000,.390000,.830000
.219350,699,12,2.000000,.980000,.290000
.205620,699,15,1.000000,.990000,.250000
.148160,699,16,12.000000,.160000,.100000
.158440,719,10,1.000000,.420000,.170000
.147660,799,17,2.000000,.250000,.220000
.182750,719,14,2.000000,.810000,.330000
.149650,759,8,3.000000,.140000,.190000
.224560,679,5,6.000000,.760000,.190000
.269810,719,16,7.000000,.520000,.310000
.207050,779,7,3.000000,.010000,.250000
.332860,719,7,4.000000,.460000,.380000
.210200,719,0,1.000000,.000000,.030000
.115630,719,7,.000000,.330000,.130000
.173590,759,12,1.000000,.640000,.160000
.287800,699,6,4.000000,.410000,.170000
.292400,699,10,2.000000,.870000,
.219350,699,25,1.000000,.740000,
.227730,699,16,8.000000,.750000,.360000
.122110,859,9,2.000000,.100000,.150000
.252590,739,3,1.000000,.000000,.120000
.289740,679,5,1.000000,.550000,
.325380,659,18,11.000000,.670000,.180000
.301310,679,4,.000000,.980000,.440000
.124270,719,10,1.000000,.410000,.180000
.325760,619,11,15.000000,.980000,.310000
.284880,719,3,2.000000,.000000,.170000
.311590,659,10,5.000000,.410000,.170000
.223620,639,37,3.000000,.970000,.170000
.093330,799,7,1.000000,.110000,.250000
.353010,639,3,9.000000,.000000,.020000
.246140,659,6,1.000000,.470000,.090000
.124000,659,7,1.000000,.800000,.180000
.228750,679,9,5.000000,.560000,.110000
.285440,659,4,1.000000,.810000,.040000
.234620,719,14,1.000000,.580000,.240000
.126630,779,13,2.000000,.580000,.210000
.301310,679,8,5.000000,.840000,.110000
.292540,659,13,1.000000,.650000,.400000
.103750,719,14,4.000000,.390000,.320000
.296800,639,6,18.000000,.030000,.130000
.068880,819,11,1.000000,.130000,.100000
.100380,739,18,2.000000,.590000,.250000
.173520,739,8,4.000000,.190000,.230000
.210250,739,10,8.000000,.980000,.220000
.222830,699,15,4.000000,.620000,.420000
.272850,659,8,6.000000,.500000,
.176850,699,8,6.000000,.830000,.130000
.143580,759,13,1.000000,.060000,.220000
.161470,739,4,5.000000,.000000,.050000
.364380,699,9,7.000000,.630000,.230000
.216480,719,11,1.000000,.530000,.500000
.132710,819,8,1.000000,.360000,.150000
.357970,719,12,3.000000,.700000,
.098370,739,10,4.000000,.280000,.240000
.221080,679,8,2.000000,.960000,.260000
.193640,819,25,15.000000,.090000,
.176110,739,15,2.000000,.370000,.370000
.176850,719,10,7.000000,.770000,.220000
.152230,739,8,4.000000,.460000,
.264430,699,0,2.000000,.000000,.150000
.200400,679,7,2.000000,.870000,.270000
.162940,739,10,8.000000,.540000,.300000
.313680,679,9,1.000000,.660000,
.247580,759,12,1.000000,.290000,
.265160,719,5,1.000000,.930000,.190000
.272460,719,19,10.000000,.590000,.170000
.183160,739,14,3.000000,.600000,.440000
.181360,719,11,.000000,.940000,.330000
.147140,699,15,4.000000,.860000,.300000
.348870,619,2,8.000000,.840000,.100000
.222870,659,13,6.000000,.650000,.380000
.378530,719,24,3.000000,.670000,.210000
.288480,699,8,7.000000,.500000,.300000
.156290,719,15,5.000000,.190000,.230000
.094340,719,19,15.000000,.260000,.220000
.215760,719,11,7.000000,.790000,.230000
.357970,679,15,7.000000,.720000,.320000
.252790,679,13,8.000000,.910000,.310000
.256250,659,9,2.000000,.490000,.160000
.229080,659,6,.000000,.860000,.220000
.127160,739,9,7.000000,.160000,.170000
.357970,679,10,4.000000,.220000,.290000
.181360,759,13,1.000000,.810000,.160000
.374530,659,12,9.000000,.910000,.310000
.226930,739,5,13.000000,.580000,.220000
.084960,779,16,1.000000,.130000,.160000
.356430,659,14,5.000000,.820000,
.144530,799,7,7.000000,.420000,.130000
.181970,679,25,3.000000,.770000,.220000
.192210,779,20,2.000000,.220000,.470000
.261280,739,5,2.000000,.490000,.300000
.131890,719,11,6.000000,.260000,.230000
.199210,719,9,2.000000,.530000,
.120200,779,13,1.000000,.220000,.290000
.171380,699,10,2.000000,.830000,.440000
.251020,699,10,3.000000,.930000,.200000
.196450,779,16,3.000000,.070000,.110000
.152710,759,10,2.000000,.510000,.220000
.147140,719,9,12.000000,.350000,.320000
.318480,639,6,10.000000,.000000,.160000
.294640,719,6,8.000000,.920000,.210000
.079570,779,14,.000000,.200000,.190000
.144940,779,12,.000000,.540000,.120000
.307480,659,6,12.000000,.520000,.490000
.299980,679,2,1.000000,.880000,.070000
.264560,739,10,1.000000,.970000,.090000
.226690,619,10,11.000000,.820000,.220000
.252590,719,11,8.000000,.140000,.130000
.138360,739,12,2.000000,.660000,
.160560,759,6,.000000,.300000,.170000
.265450,679,10,5.000000,1.010000,.230000
.303370,679,7,2.000000,.790000,.300000
.352850,719,8,2.000000,.780000,.370000
.295100,659,4,3.000000,.900000,.140000
.231210,759,12,6.000000,.640000,.220000
.144530,799,8,7.000000,.340000,.230000
.242820,759,14,3.000000,.630000,.440000
.266810,659,11,2.000000,.670000,.320000
.177540,719,31,.000000,.350000,.310000
.243690,659,7,4.000000,.960000,.130000
.153240,699,7,1.000000,.860000,
.351320,719,24,6.000000,.980000,.310000
.272570,719,8,4.000000,.380000,.310000
.067260,859,8,2.000000,.030000,
.208080,719,7,1.000000,.270000,.170000
.234380,679,9,9.000000,.510000,
.135240,799,15,17.000000,.000000,.320000
.280780,679,8,3.000000,.930000,.170000
.216990,719,12,8.000000,.740000,.160000
.293630,659,5,3.000000,.930000,.160000
.176010,679,5,10.000000,.120000,.180000
.240910,679,14,11.000000,.960000,.480000
.193230,699,8,7.000000,.110000,.120000
.176110,739,11,14.000000,.090000,.180000
.197440,699,10,5.000000,.760000,.500000
.357970,719,19,4.000000,.360000,.340000
.339730,699,16,3.000000,.880000,.480000
.226930,719,9,7.000000,.950000,.110000
.357970,699,14,2.000000,.920000,.420000
.310530,719,5,.000000,.570000,
.203580,619,12,2.000000,.940000,.180000
.169690,759,24,.000000,.210000,.560000
.153240,759,13,3.000000,.470000,.310000
.299980,659,11,3.000000,.780000,.190000
.160050,759,6,1.000000,.550000,.210000
.198590,759,9,6.000000,.540000,.360000
.280320,679,6,2.000000,.770000,.140000
.162890,839,10,2.000000,.000000,.200000
.127270,739,12,2.000000,.890000,.240000
.351320,699,12,13.000000,.230000,.320000
.330970,699,10,3.000000,.990000,.060000
.167320,739,13,5.000000,.310000,.260000
.205240,699,14,5.000000,.250000,
.333420,759,5,6.000000,.000000,.130000
.151440,759,10,2.000000,.660000,.910000
.352440,659,14,8.000000,.910000,.110000
.079320,739,19,3.000000,.230000,.120000
.136970,679,6,5.000000,.220000,.100000
.283700,699,7,2.000000,.750000,.220000
.311590,659,15,2.000000,.920000,.300000
.311590,679,13,19.000000,.630000,.290000
.295100,759,6,6.000000,.550000,.340000
.357970,679,4,3.000000,.970000,
.222830,719,11,1.000000,.390000,.340000
.148570,799,9,6.000000,.540000,
.134230,719,21,8.000000,.930000,.300000
.222830,739,9,2.000000,.700000,.170000
.181360,779,11,2.000000,.910000,.140000
.124000,779,14,.000000,.480000,.290000
.218220,799,10,10.000000,.380000,.180000
.142060,759,26,9.000000,.310000,.160000
.251020,659,5,3.000000,.130000,.130000
.079220,799,8,3.000000,.030000,.110000
.313750,739,6,6.000000,.890000,.190000
.356430,719,18,1.000000,1.000000,
.294950,659,21,4.000000,.870000,1.210000
.357970,679,3,3.000000,.350000,
.096430,819,11,.000000,.390000,.290000
.204620,759,11,4.000000,.660000,.290000
.356430,679,13,3.000000,.800000,.240000
.208790,799,9,.000000,.600000,.280000
.181920,699,10,2.000000,1.000000,.360000
.206790,719,9,4.000000,.560000,.340000
.177540,739,7,1.000000,.570000,.320000
.084950,799,13,6.000000,.060000,.220000
.132200,759,8,1.000000,.780000,.160000
.253710,699,15,4.000000,.740000,.320000
.193640,719,22,1.000000,.560000,.290000
.088290,839,8,.000000,.030000,.110000
.228750,679,8,5.000000,.510000,.280000
.092320,799,12,2.000000,.080000,.280000
.181730,659,7,4.000000,.970000,.070000
.301310,659,14,7.000000,.680000,.350000
.227730,659,7,23.000000,.640000,.100000
.179690,759,2,7.000000,.030000,.100000
.239840,719,15,.000000,.910000,.480000
.149850,779,10,1.000000,.480000,.320000
.094340,739,18,5.000000,.780000,.230000
.158330,799,5,1.000000,.580000,.120000
.210250,659,18,3.000000,.930000,.240000
.272850,679,10,5.000000,.910000,.270000
.142060,699,19,1.000000,1.000000,.210000
.191440,699,12,1.000000,.580000,.360000
.234980,719,4,6.000000,.840000,.240000
.202000,699,7,2.000000,.580000,.140000
.170610,799,6,6.000000,.590000,.120000
.148570,739,10,5.000000,.950000,.190000
.257810,699,12,7.000000,.620000,.160000
.175220,779,14,5.000000,.090000,.390000
.283700,759,9,6.000000,.880000,.180000
.126910,739,9,1.000000,.970000,.290000
.295100,699,5,2.000000,.950000,.260000
.144530,799,5,.000000,.850000,.120000
.310530,759,4,1.000000,.040000,
.167130,659,10,6.000000,.720000,.150000
.391530,679,1,3.000000,.000000,
.244140,699,10,5.000000,.690000,.240000
.097360,759,9,.000000,.690000,.150000
.301310,659,5,.000000,.920000,.250000
.348870,639,6,1.000000,.960000,.300000
.193640,719,12,5.000000,.960000,.320000
.153240,699,11,.000000,.870000,.130000
.254860,719,12,4.000000,.950000,.450000
.308990,659,14,8.000000,.830000,.180000
.332860,619,16,9.000000,.670000,.260000
.144940,819,9,4.000000,.000000,.080000
.136970,739,7,1.000000,.000000,.220000
.257180,659,13,7.000000,.960000,.350000
.085310,779,10,8.000000,.240000,.150000
.216480,679,17,9.000000,.640000,.320000
.187250,739,11,2.000000,.470000,.540000
.104360,719,23,11.000000,.280000,.340000
.374530,639,6,2.000000,.850000,.350000
.285740,679,4,2.000000,.420000,.040000
.293710,679,9,3.000000,.460000,
.176490,699,6,7.000000,.790000,.400000
.218220,759,12,1.000000,.250000,
.124610,759,7,.000000,.580000,.230000
.224560,719,15,2.000000,.770000,.500000
.314630,739,4,6.000000,.210000,.060000
.126910,699,13,1.000000,.670000,.210000
.202680,699,11,4.000000,.830000,.130000
.268550,719,16,9.000000,.670000,.460000
.295670,679,13,4.000000,.280000,.280000
.083410,739,9,1.000000,.480000,.090000
.100380,779,5,6.000000,.440000,.160000
.357970,739,9,14.000000,.670000,.320000
.074390,759,17,5.000000,.740000,.330000
.152230,759,13,3.000000,.510000,
.154250,719,9,.000000,.420000,.170000
.357970,699,4,1.000000,.200000,
.084960,759,10,3.000000,.590000,.110000
.138360,739,19,7.000000,.300000,.240000
.143480,779,8,7.000000,.680000,.350000
.274670,679,4,3.000000,.000000,.310000
.132270,839,11,3.000000,.190000,.220000
.186330,719,32,9.000000,.440000,.290000
.219450,719,16,.000000,.760000,.160000
.253710,679,13,2.000000,.870000,
.192210,739,9,3.000000,.660000,.400000
.248560,679,7,4.000000,.530000,.180000
.358580,719,7,3.000000,.770000,
.293630,659,7,6.000000,.710000,.220000
.254200,679,30,4.000000,.970000,.360000
.158440,719,7,2.000000,.990000,.160000
.296180,659,6,5.000000,.660000,.210000
.136970,759,8,5.000000,.350000,.150000
.185180,719,14,5.000000,.740000,.350000
.333930,619,4,8.000000,2.500000,.080000
.131890,679,4,2.000000,.170000,.070000
.183160,699,20,2.000000,.680000,
.348870,699,0,6.000000,.000000,
.353560,679,7,22.000000,.320000,.150000
.310530,739,8,4.000000,.480000,.340000
.225220,639,12,4.000000,1.010000,.090000
.152230,699,12,1.000000,.480000,.400000
.193230,679,10,3.000000,.920000,.120000
.205620,699,12,3.000000,.760000,.410000
.205240,719,6,2.000000,.990000,.090000
.158330,739,7,.000000,.310000,.080000
.204620,739,18,5.000000,.220000,.250000
.085310,799,8,3.000000,.140000,.100000
.079570,779,13,4.000000,.320000,.200000
.142060,699,7,4.000000,.970000,.210000
